"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 10, 2017","1.2700","1.3200","1.3900","1.2100","721.26K","-3.79%"
"Mar 11, 2017","1.3800","1.2700","1.3800","1.2700","300.31K","8.66%"
"Mar 12, 2017","1.4100","1.3800","1.4300","1.3400","432.59K","2.17%"
"Mar 13, 2017","1.6400","1.4100","1.6500","1.3500","1.32M","16.31%"
"Mar 14, 2017","1.6500","1.6400","1.7800","1.6100","1.04M","0.61%"
"Mar 15, 2017","1.7700","1.6500","1.8000","1.5000","973.85K","7.27%"
"Mar 16, 2017","2.0800","1.7700","2.1000","1.7000","2.43M","17.51%"
"Mar 17, 2017","1.7300","2.0800","2.1700","1.6600","2.21M","-16.83%"
"Mar 18, 2017","1.6200","1.7300","1.7800","1.5500","1.24M","-6.36%"
"Mar 19, 2017","1.9400","1.6200","2.0000","1.6200","697.33K","19.75%"
"Mar 20, 2017","1.8700","1.9400","1.9500","1.8200","782.00K","-3.61%"
"Mar 21, 2017","2.3800","1.8700","2.3900","1.8700","2.15M","27.27%"
"Mar 22, 2017","2.2800","2.3800","2.4600","2.0100","1.34M","-4.20%"
"Mar 23, 2017","2.2400","2.2800","2.3600","2.1000","709.79K","-1.75%"
"Mar 24, 2017","2.4100","2.2400","2.4500","2.2300","988.57K","7.59%"
"Mar 25, 2017","2.2100","2.4100","2.4200","2.2100","596.88K","-8.30%"
"Mar 26, 2017","2.2800","2.2100","2.3400","2.2100","322.15K","3.17%"
"Mar 27, 2017","2.1000","2.2800","2.3100","1.8500","564.29K","-7.89%"
"Mar 28, 2017","2.2400","2.1000","2.3300","2.0800","570.47K","6.67%"
"Mar 29, 2017","2.3200","2.2400","2.3800","1.9000","512.43K","3.57%"
"Mar 30, 2017","2.8500","2.3200","3.1500","2.2600","1.72M","22.84%"
"Mar 31, 2017","2.8300","2.8500","3.0000","2.5800","1.80M","-0.70%"
"Apr 01, 2017","2.7500","2.8300","2.8500","2.7100","341.97K","-2.83%"
"Apr 02, 2017","2.6900","2.7500","2.8200","2.5100","961.48K","-2.18%"
"Apr 03, 2017","2.5700","2.6900","2.7500","2.4800","665.43K","-4.46%"
"Apr 04, 2017","2.6600","2.5700","2.7100","2.5500","409.43K","3.50%"
"Apr 05, 2017","2.7500","2.6600","2.8200","2.6300","431.12K","3.38%"
"Apr 06, 2017","2.6700","2.7500","2.8300","2.4500","1.14M","-2.91%"
"Apr 07, 2017","2.7500","2.6700","2.7500","2.5700","449.97K","3.00%"
"Apr 08, 2017","2.7200","2.7500","2.8100","2.6600","515.46K","-1.09%"
"Apr 09, 2017","2.6600","2.7200","2.7300","2.5900","348.78K","-2.21%"
"Apr 10, 2017","2.6400","2.6600","2.6600","2.5400","321.75K","-0.75%"
"Apr 11, 2017","2.5700","2.6400","2.6400","2.5600","208.36K","-2.65%"
"Apr 12, 2017","2.6300","2.5700","2.7000","2.5200","416.13K","2.33%"
"Apr 13, 2017","2.6100","2.6300","2.6800","2.5700","419.81K","-0.76%"
"Apr 14, 2017","2.6300","2.6100","2.7100","2.5500","629.50K","0.77%"
"Apr 15, 2017","2.6900","2.6300","2.6900","2.6000","168.39K","2.28%"
"Apr 16, 2017","2.5900","2.6900","2.6900","2.5800","257.38K","-3.72%"
"Apr 17, 2017","2.5800","2.5900","2.6400","2.5600","337.89K","-0.39%"
"Apr 18, 2017","2.8200","2.5800","2.9200","2.5800","1.01M","9.30%"
"Apr 19, 2017","3.0900","2.8200","3.3000","2.7500","1.35M","9.57%"
"Apr 20, 2017","3.2100","3.0900","3.4000","3.0200","1.45M","3.88%"
"Apr 21, 2017","3.1400","3.2100","3.3300","3.0000","928.61K","-2.18%"
"Apr 22, 2017","3.1800","3.1400","3.2300","3.1200","383.63K","1.27%"
"Apr 23, 2017","3.5000","3.1800","3.5200","3.1200","1.07M","10.06%"
"Apr 24, 2017","4.0300","3.5000","4.1400","3.5000","2.02M","15.14%"
"Apr 25, 2017","3.9000","4.0300","4.1400","3.8000","1.34M","-3.23%"
"Apr 26, 2017","4.6000","3.9000","4.7400","3.8800","2.39M","17.95%"
"Apr 27, 2017","5.0000","4.6000","5.1700","4.5900","2.18M","8.70%"
"Apr 28, 2017","4.9200","5.0000","5.1900","4.6100","1.10M","-1.60%"
"Apr 29, 2017","5.5000","4.9200","5.5000","4.7600","1.05M","11.79%"
"Apr 30, 2017","6.3800","5.5000","6.5300","5.3400","2.07M","16.00%"
"May 01, 2017","6.6300","6.3800","7.6300","5.9500","3.28M","3.92%"
"May 02, 2017","6.4100","6.6300","6.9000","6.0300","1.60M","-3.32%"
"May 03, 2017","6.7100","6.4100","6.8500","6.3500","1.17M","4.68%"
"May 04, 2017","7.3700","6.7100","7.4500","6.6600","1.66M","9.84%"
"May 05, 2017","7.0500","7.3700","7.5000","6.7800","1.78M","-4.34%"
"May 06, 2017","6.8800","7.0500","7.1700","6.6300","754.14K","-2.41%"
"May 07, 2017","6.5400","6.8800","7.2700","5.1700","1.09M","-4.94%"
"May 08, 2017","6.3000","6.5400","6.8000","6.1700","1.40M","-3.67%"
"May 09, 2017","6.1000","6.3000","6.3000","5.0000","1.80M","-3.17%"
"May 10, 2017","6.4200","6.1000","6.8300","5.9000","944.98K","5.25%"
"May 11, 2017","6.2800","6.4200","6.6300","6.0000","606.68K","-2.18%"
"May 12, 2017","5.9500","6.2800","6.4500","5.9500","418.36K","-5.25%"
"May 13, 2017","5.9300","5.9500","6.1000","5.6100","501.90K","-0.34%"
"May 14, 2017","6.6100","5.9300","6.8700","5.9300","790.75K","11.47%"
"May 15, 2017","6.2000","6.6100","6.6500","6.1600","613.40K","-6.20%"
"May 16, 2017","6.0900","6.2000","6.3100","5.8000","543.88K","-1.77%"
"May 17, 2017","5.7100","6.0900","6.1500","5.5300","674.27K","-6.24%"
"May 18, 2017","6.5500","5.7100","6.8700","5.7100","915.07K","14.71%"
"May 19, 2017","7.4000","6.5500","7.6800","6.3500","1.15M","12.98%"
"May 20, 2017","6.9000","7.4000","7.6800","6.9000","530.66K","-6.76%"
"May 21, 2017","7.9600","6.9000","7.9600","6.6500","990.62K","15.36%"
"May 22, 2017","8.4000","7.9600","9.2600","7.6700","2.44M","5.53%"
"May 23, 2017","10.7400","8.4000","10.7400","8.2200","1.44M","27.86%"
"May 24, 2017","18.3000","10.7400","18.7500","10.5100","3.60M","70.39%"
"May 25, 2017","15.7200","18.3000","23.0000","14.8000","2.94M","-14.10%"
"May 26, 2017","14.4500","15.7200","18.0000","12.5000","1.55M","-8.08%"
"May 27, 2017","14.7000","14.4500","15.3700","9.5000","2.72M","1.73%"
"May 28, 2017","15.7000","14.7000","17.0000","13.3000","1.82M","6.80%"
"May 29, 2017","16.3700","15.7000","16.9500","14.5000","914.19K","4.27%"
"May 30, 2017","17.4000","16.3700","17.7500","15.6300","1.35M","6.29%"
"May 31, 2017","16.7200","17.4000","17.7800","15.6000","833.32K","-3.91%"
"Jun 01, 2017","16.0800","16.7200","17.4100","15.7500","588.20K","-3.83%"
"Jun 02, 2017","16.6100","16.0800","16.9500","16.0800","264.26K","3.30%"
"Jun 03, 2017","15.9300","16.6100","17.0000","15.8500","289.74K","-4.09%"
"Jun 04, 2017","17.2800","15.9300","17.4000","15.6100","434.09K","8.47%"
"Jun 05, 2017","17.0700","17.2800","17.4000","16.5600","382.69K","-1.22%"
"Jun 06, 2017","17.1700","17.0700","17.8000","16.4000","952.59K","0.59%"
"Jun 07, 2017","17.1000","17.1700","18.7100","16.6800","970.18K","-0.41%"
"Jun 08, 2017","17.2800","17.1000","17.5600","16.6500","301.99K","1.05%"
"Jun 09, 2017","17.2300","17.2800","17.7100","17.0100","226.87K","-0.29%"
"Jun 10, 2017","19.0000","17.2300","19.0000","17.1100","709.92K","10.27%"
"Jun 11, 2017","21.5800","19.0000","22.2700","17.2000","1.48M","13.58%"
"Jun 12, 2017","19.4400","21.5800","22.3000","15.6000","1.71M","-9.92%"
"Jun 13, 2017","20.1400","19.4400","20.6000","19.0000","691.35K","3.60%"
"Jun 14, 2017","17.7000","20.1400","20.9400","16.1900","848.74K","-12.12%"
"Jun 15, 2017","17.1500","17.7000","17.9800","13.5000","1.32M","-3.11%"
"Jun 16, 2017","17.2400","17.1500","17.7500","16.1500","589.77K","0.52%"
"Jun 17, 2017","21.9800","17.2400","22.7000","16.9200","1.04M","27.49%"
"Jun 18, 2017","20.2700","21.9800","23.8000","19.5000","1.31M","-7.78%"
"Jun 19, 2017","21.5000","20.2700","22.4000","20.0000","584.39K","6.07%"
