"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 11, 2021","1.0000","1.0000","1.0001","0.9999","315.15M","0.01%"
"Jul 10, 2021","0.9999","1.0000","1.0001","0.9999","351.52M","-0.02%"
"Jul 09, 2021","1.0001","1.0000","1.0001","0.9998","515.33M","0.01%"
"Jul 08, 2021","1.0000","0.9998","1.0000","0.9996","630.27M","0.01%"
"Jul 07, 2021","0.9999","0.9999","0.9999","0.9996","559.19M","0.01%"
"Jul 06, 2021","0.9998","0.9997","0.9998","0.9996","600.94M","0.01%"
"Jul 05, 2021","0.9997","0.9999","1.0000","0.9997","441.22M","-0.02%"
"Jul 04, 2021","0.9999","0.9999","1.0000","0.9998","519.05M","0.01%"
"Jul 03, 2021","0.9998","0.9999","1.0000","0.9998","388.19M","-0.01%"
"Jul 02, 2021","0.9999","0.9999","1.0002","0.9998","607.30M","0.00%"
"Jul 01, 2021","0.9999","0.9998","1.0002","0.9998","762.64M","0.01%"
"Jun 30, 2021","0.9998","1.0000","1.0000","0.9997","622.40M","-0.01%"
"Jun 29, 2021","0.9999","0.9999","1.0000","0.9995","911.08M","0.00%"
"Jun 28, 2021","0.9999","0.9999","1.0000","0.9997","1.14B","0.01%"
"Jun 27, 2021","0.9998","1.0001","1.0001","0.9998","670.14M","-0.03%"
"Jun 26, 2021","1.0001","1.0000","1.0002","0.9999","826.23M","0.00%"
"Jun 25, 2021","1.0001","1.0002","1.0003","0.9999","907.18M","-0.01%"
"Jun 24, 2021","1.0002","0.9998","1.0002","0.9998","802.56M","0.04%"
"Jun 23, 2021","0.9998","0.9997","0.9999","0.9996","1.34B","0.01%"
"Jun 22, 2021","0.9997","1.0002","1.0002","0.9995","1.60B","-0.05%"
"Jun 21, 2021","1.0002","1.0002","1.0002","0.9997","1.56B","0.01%"
"Jun 20, 2021","1.0001","0.9998","1.0002","0.9997","880.99M","0.04%"
"Jun 19, 2021","0.9997","0.9996","0.9997","0.9995","477.54M","0.02%"
"Jun 18, 2021","0.9995","1.0001","1.0001","0.9995","784.40M","-0.05%"
"Jun 17, 2021","1.0000","1.0001","1.0002","1.0000","502.46M","-0.02%"
"Jun 16, 2021","1.0002","0.9999","1.0002","0.9999","549.75M","0.03%"
"Jun 15, 2021","0.9999","0.9996","1.0001","0.9996","719.33M","0.02%"
"Jun 14, 2021","0.9997","0.9998","1.0000","0.9996","799.01M","-0.02%"
"Jun 13, 2021","0.9999","0.9999","0.9999","0.9998","482.05M","0.01%"
"Jun 12, 2021","0.9998","0.9999","0.9999","0.9997","615.04M","-0.01%"
"Jun 11, 2021","0.9999","0.9997","1.0000","0.9996","660.33M","0.02%"
"Jun 10, 2021","0.9997","0.9995","0.9997","0.9994","787.38M","0.02%"
"Jun 09, 2021","0.9995","0.9993","0.9995","0.9991","1.06B","0.02%"
"Jun 08, 2021","0.9993","0.9997","0.9997","0.9991","1.40B","-0.04%"
"Jun 07, 2021","0.9997","0.9997","0.9999","0.9993","1.16B","0.01%"
"Jun 06, 2021","0.9996","0.9997","0.9998","0.9995","595.68M","0.00%"
"Jun 05, 2021","0.9996","0.9995","0.9999","0.9994","905.51M","0.00%"
