"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 22, 2017","0.00203","0.00204","0.00209","0.00194","7.52M","-0.44%"
"Feb 23, 2017","0.00201","0.00203","0.00207","0.00194","48.69K","-1.03%"
"Feb 24, 2017","0.00201","0.00201","0.00201","0.00201","-","0.00%"
"Feb 25, 2017","0.00189","0.00188","0.00194","0.00182","691.87K","-5.77%"
"Feb 26, 2017","0.00190","0.00189","0.00195","0.00178","2.09M","0.00%"
"Feb 27, 2017","0.00180","0.00190","0.00196","0.00180","1.35M","-5.32%"
"Feb 28, 2017","0.00184","0.00180","0.00190","0.00179","1.38M","2.67%"
"Mar 01, 2017","0.00173","0.00184","0.00190","0.00155","6.19M","-6.40%"
"Mar 02, 2017","0.00179","0.00173","0.00194","0.00169","10.46M","3.88%"
"Mar 03, 2017","0.00181","0.00179","0.00189","0.00175","2.81M","0.89%"
"Mar 04, 2017","0.00176","0.00181","0.00184","0.00176","1.36M","-2.71%"
"Mar 05, 2017","0.00174","0.00176","0.00179","0.00170","3.25M","-1.42%"
"Mar 06, 2017","0.00205","0.00174","0.00205","0.00174","5.34M","18.16%"
"Mar 07, 2017","0.00204","0.00205","0.00213","0.00170","3.24M","-0.49%"
"Mar 08, 2017","0.00181","0.00204","0.00210","0.00178","6.91M","-11.18%"
"Mar 09, 2017","0.00179","0.00181","0.00201","0.00170","6.87M","-1.38%"
"Mar 10, 2017","0.00172","0.00179","0.00192","0.00151","12.86M","-3.58%"
"Mar 11, 2017","0.00175","0.00172","0.00181","0.00163","2.57M","1.80%"
"Mar 12, 2017","0.00185","0.00175","0.00185","0.00175","7.84M","5.47%"
"Mar 13, 2017","0.00196","0.00185","0.00207","0.00184","14.58M","6.00%"
"Mar 14, 2017","0.00190","0.00196","0.00202","0.00184","3.08M","-2.86%"
"Mar 15, 2017","0.00193","0.00190","0.00202","0.00184","6.11M","1.26%"
"Mar 16, 2017","0.00194","0.00193","0.00198","0.00181","8.75M","0.67%"
"Mar 17, 2017","0.00183","0.00194","0.00200","0.00181","5.86M","-5.77%"
"Mar 18, 2017","0.00182","0.00183","0.00200","0.00182","17.18M","-0.49%"
"Mar 19, 2017","0.00185","0.00182","0.00201","0.00178","11.07M","1.65%"
"Mar 20, 2017","0.00192","0.00185","0.00194","0.00184","2.61M","3.51%"
