"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 02, 2020","1.0007","1.0014","1.0027","1.0001","3.14M","-0.07%"
"Feb 03, 2020","1.0004","1.0007","1.0025","0.9994","6.48M","-0.03%"
"Feb 04, 2020","0.9990","1.0004","1.0018","0.9990","6.06M","-0.14%"
"Feb 05, 2020","0.9997","0.9990","1.0016","0.9990","8.01M","0.07%"
"Feb 06, 2020","0.9985","0.9997","1.0013","0.9981","9.17M","-0.13%"
"Feb 07, 2020","0.9981","0.9985","0.9998","0.9975","10.69M","-0.03%"
"Feb 08, 2020","0.9997","0.9981","1.0012","0.9974","7.44M","0.16%"
"Feb 09, 2020","0.9995","0.9997","1.0004","0.9986","7.05M","-0.02%"
"Feb 10, 2020","0.9998","0.9992","1.0001","0.9987","10.49M","0.02%"
"Feb 11, 2020","1.0029","0.9998","1.0034","0.9993","10.88M","0.31%"
"Feb 12, 2020","1.0010","1.0029","1.0029","0.9999","11.37M","-0.19%"
"Feb 13, 2020","0.9992","1.0010","1.0012","0.9988","11.71M","-0.18%"
"Feb 14, 2020","1.0000","0.9992","1.0002","0.9982","11.38M","0.08%"
"Feb 15, 2020","1.0002","1.0000","1.0010","0.9984","10.81M","0.03%"
"Feb 16, 2020","1.0011","1.0002","1.0022","0.9990","10.49M","0.09%"
"Feb 17, 2020","1.0009","1.0013","1.0033","1.0007","13.23M","-0.02%"
"Feb 18, 2020","1.0021","1.0009","1.0032","1.0002","8.61M","0.12%"
"Feb 19, 2020","1.0004","1.0021","1.0031","0.9998","11.25M","-0.16%"
"Feb 20, 2020","1.0017","1.0004","1.0026","1.0002","7.73M","0.13%"
"Feb 21, 2020","1.0024","1.0017","1.0037","1.0015","5.24M","0.06%"
"Feb 22, 2020","1.0044","1.0028","1.0048","1.0019","2.59M","0.21%"
"Feb 23, 2020","1.0037","1.0045","1.0057","1.0031","4.59M","-0.07%"
"Feb 24, 2020","1.0011","1.0037","1.0042","1.0008","7.05M","-0.26%"
"Feb 25, 2020","1.0020","1.0012","1.0039","1.0012","5.53M","0.09%"
"Feb 26, 2020","1.0027","1.0020","1.0043","1.0014","9.47M","0.07%"
"Feb 27, 2020","1.0021","1.0027","1.0053","1.0017","7.78M","-0.06%"
"Feb 28, 2020","1.0037","1.0020","1.0055","1.0020","7.47M","0.16%"
"Feb 29, 2020","1.0045","1.0037","1.0055","1.0037","3.71M","0.08%"
"Mar 01, 2020","1.0043","1.0064","1.0069","1.0037","3.90M","-0.02%"
"Mar 02, 2020","1.0026","1.0064","1.0065","1.0023","7.75M","-0.17%"
"Mar 03, 2020","1.0044","1.0049","1.0058","1.0038","5.47M","0.17%"
"Mar 04, 2020","1.0035","1.0044","1.0059","1.0029","7.47M","-0.09%"
"Mar 05, 2020","1.0037","1.0035","1.0055","1.0031","5.57M","0.02%"
"Mar 06, 2020","1.0048","1.0062","1.0065","1.0043","4.05M","0.11%"
"Mar 07, 2020","1.0047","1.0074","1.0080","1.0045","3.56M","-0.01%"
"Mar 08, 2020","1.0050","1.0047","1.0074","1.0029","10.64M","0.04%"
"Mar 09, 2020","1.0038","1.0074","1.0080","1.0034","15.02M","-0.12%"
"Mar 10, 2020","1.0037","1.0038","1.0054","1.0033","8.99M","-0.01%"
"Mar 11, 2020","1.0046","1.0037","1.0064","1.0037","7.34M","0.08%"
"Mar 12, 2020","1.0148","1.0046","1.0327","1.0008","58.21M","1.02%"
"Mar 13, 2020","1.0082","1.0131","1.0667","1.0041","73.37M","-0.65%"
"Mar 14, 2020","1.0084","1.0083","1.0097","1.0044","14.01M","0.02%"
