SNo,Date,Price,Open,High,Low,Vol.,Change %
1,2017-04-14,0.9899,0.9939,0.996,0.9689,71650.0,-0.40
2,2017-04-15,0.9896,0.9899,0.9899,0.9676,14920.0,-0.03
3,2017-04-16,0.9515,0.9896,0.9896,0.9515,12410.0,-3.85
4,2017-04-17,0.9392,0.9515,0.9698,0.9211,38750.0,-1.29
5,2017-04-18,0.945,0.9392,0.9628,0.9207,39250.0,0.62
6,2017-04-19,0.946,0.945,0.9549,0.9372,28870.0,0.11
7,2017-04-20,0.949,0.946,0.9549,0.92,76290.0,0.32
8,2017-04-21,0.9363,0.949,0.95,0.9,61120.0,-1.34
9,2017-04-22,0.915,0.9363,0.95,0.915,118030.0,-2.27
10,2017-04-23,0.915,0.915,0.94,0.901,76410.0,0.00
11,2017-04-24,0.915,0.915,0.9286,0.901,79090.0,0.00
12,2017-04-25,0.904,0.915,0.925,0.89,100970.0,-1.20
13,2017-04-26,0.9201,0.904,0.9367,0.903,52900.0,1.78
14,2017-04-27,0.92,0.9201,0.937,0.9199,47580.0,-0.01
15,2017-04-28,0.94,0.92,0.9649,0.9199,75780.0,2.17
16,2017-04-29,0.931,0.94,0.9524,0.931,25580.0,-0.96
17,2017-04-30,0.935,0.931,0.9529,0.912,74280.0,0.43
18,2017-05-01,0.9156,0.935,0.94,0.9151,34200.0,-2.07
19,2017-05-02,0.9283,0.9156,0.94,0.9121,57010.0,1.39
20,2017-05-03,0.9347,0.9283,0.948,0.9212,76230.0,0.69
21,2017-05-04,0.959,0.9347,0.9639,0.9155,198890.0,2.60
22,2017-05-05,0.979,0.959,0.98,0.9306,196710.0,2.09
23,2017-05-06,0.983,0.979,0.9929,0.955,56410.0,0.41
24,2017-05-07,0.9281,0.983,0.983,0.928,59900.0,-5.58
25,2017-05-08,0.9711,0.9281,0.972,0.9281,69670.0,4.63
26,2017-05-09,0.97,0.9711,0.978,0.9527,462520.0,-0.11
27,2017-05-10,0.994,0.97,0.9946,0.965,253820.0,2.47
28,2017-05-11,0.9725,0.994,0.9986,0.9475,309210.0,-2.16
29,2017-05-12,0.9811,0.9725,0.9928,0.9601,34440.0,0.88
30,2017-05-13,0.9778,0.9811,0.9857,0.956,29360.0,-0.34
31,2017-05-14,0.98,0.9778,0.9886,0.9615,82510.0,0.22
32,2017-05-15,0.9773,0.98,0.992,0.9722,88550.0,-0.28
33,2017-05-16,0.9897,0.9773,0.9898,0.97,53560.0,1.27
34,2017-05-17,0.9766,0.9897,0.9897,0.9702,23830.0,-1.32
35,2017-05-18,0.9799,0.9766,0.9868,0.9703,24740.0,0.34
36,2017-05-19,0.9983,0.9799,0.9983,0.9706,234100.0,1.88
37,2017-05-20,0.99,0.9983,0.999,0.9801,200800.0,-0.83
38,2017-05-21,0.9956,0.99,1.0,0.977,129300.00000000001,0.57
39,2017-05-22,1.0,0.9956,1.0,0.9768,309600.0,0.44
40,2017-05-23,0.999,1.0,1.02,0.9827,206720.0,-0.10
41,2017-05-24,1.01,0.999,1.02,0.9801,387870.0,1.10
42,2017-05-25,1.0,1.01,1.07,0.984,182730.0,-0.99
43,2017-05-26,1.02,1.0,1.05,1.0,205320.0,2.00
44,2017-05-27,1.0,1.02,1.05,1.0,258250.0,-1.96
45,2017-05-28,1.0,1.0,1.04,1.0,293180.0,0.00
46,2017-05-29,1.04,1.0,1.04,1.0,259800.0,4.00
47,2017-05-30,1.02,1.04,1.04,1.01,451240.0,-1.92
48,2017-05-31,1.06,1.02,1.07,1.0,311730.0,3.92
49,2017-06-01,1.04,1.06,1.06,1.01,316040.0,-1.89
50,2017-06-02,1.03,1.04,1.06,1.03,178300.0,-0.96
51,2017-06-03,1.03,1.03,1.05,1.01,203330.0,0.00
52,2017-06-04,1.02,1.03,1.05,1.02,121690.0,-0.97
53,2017-06-05,1.02,1.02,1.03,1.02,139630.0,0.00
54,2017-06-06,1.01,1.02,1.04,1.01,332980.0,-0.98
55,2017-06-07,1.02,1.01,1.02,1.01,269600.0,0.99
56,2017-06-08,1.01,1.02,1.02,1.0,260079.99999999997,-0.98
57,2017-06-09,1.0,1.01,1.01,0.999,229010.0,-0.99
58,2017-06-10,1.0,1.0,1.01,0.9995,292680.0,0.00
59,2017-06-11,0.9951,1.0,1.01,0.984,197300.0,-0.49
60,2017-06-12,1.0,0.9951,1.01,0.995,485620.0,0.49
61,2017-06-13,1.01,1.0,1.04,1.0,432600.0,1.00
62,2017-06-14,1.01,1.01,1.07,1.01,390170.0,0.00
63,2017-06-15,1.02,1.01,1.06,1.01,536470.0,0.99
64,2017-06-16,1.01,1.02,1.05,1.01,308660.0,-0.98
65,2017-06-17,1.01,1.01,1.02,1.01,149830.0,0.00
66,2017-06-18,1.02,1.01,1.02,1.01,294650.0,0.99
67,2017-06-19,1.0,1.02,1.02,1.0,194490.0,-1.96
68,2017-06-20,1.0,1.0,1.01,1.0,136280.0,0.00
69,2017-06-21,1.01,1.0,1.01,1.0,355750.0,1.00
70,2017-06-22,1.01,1.01,1.02,1.0,755480.0,0.00
71,2017-06-23,1.0,1.01,1.01,0.9969,500180.0,-0.99
72,2017-06-24,1.02,1.0,1.02,0.9969,1060000.0,2.00
73,2017-06-25,1.0,1.02,1.02,0.999,283240.0,-1.96
74,2017-06-26,1.0,1.0,1.02,1.0,734980.0,0.00
75,2017-06-27,1.01,1.0,1.01,0.993,1300000.0,1.00
76,2017-06-28,1.02,1.01,1.03,1.01,1560000.0,0.99
77,2017-06-29,1.02,1.02,1.03,1.0,551050.0,0.00
78,2017-06-30,1.01,1.02,1.02,1.01,344150.0,-0.98
79,2017-07-01,1.01,1.01,1.03,1.01,1290000.0,0.00
80,2017-07-02,1.03,1.01,1.04,1.01,644010.0,1.98
81,2017-07-03,1.01,1.03,1.03,1.01,498710.0,-1.94
82,2017-07-04,1.01,1.01,1.02,1.01,394420.0,0.00
83,2017-07-05,1.01,1.01,1.01,1.01,647890.0,0.00
