SNo,Date,Price,Open,High,Low,Vol.,Change %
1,2017-11-14,0.0024920000000000003,0.00213,0.002589,0.002098,303520000.0,17.00
2,2017-11-15,0.002278,0.0024920000000000003,0.0026,0.002211,403100000.0,-8.59
3,2017-11-16,0.002156,0.002278,0.002315,0.0017829999999999999,557620000.0,-5.36
4,2017-11-17,0.001911,0.002156,0.0022,0.0019,939790000.0,-11.36
5,2017-11-18,0.002006,0.001911,0.002116,0.0019,106000000.0,4.97
6,2017-11-19,0.001994,0.002007,0.0021969999999999997,0.001876,107000000.0,-0.60
7,2017-11-20,0.002156,0.001993,0.00218,0.0019920000000000003,768350000.0,8.12
8,2017-11-21,0.002146,0.002156,0.0021969999999999997,0.002006,559880000.0,-0.46
9,2017-11-22,0.0023469999999999997,0.002146,0.002495,0.00213,507360000.0,9.37
10,2017-11-23,0.002172,0.0023469999999999997,0.002459,0.001962,499660000.0,-7.46
11,2017-11-24,0.002022,0.002172,0.002193,0.0019039999999999999,497720000.0,-6.91
12,2017-11-25,0.0020210000000000002,0.002022,0.002132,0.00195,504470000.0,-0.05
13,2017-11-26,0.002,0.002022,0.002364,0.00195,467200000.0,-1.04
14,2017-11-27,0.001902,0.002,0.0022489999999999997,0.0018620000000000002,482730000.0,-4.90
15,2017-11-28,0.00225,0.001902,0.0024059999999999997,0.001902,478310000.0,18.30
16,2017-11-29,0.00199,0.00225,0.003871,0.0019149999999999998,475810000.0,-11.56
17,2017-11-30,0.002079,0.00199,0.0025399999999999997,0.00199,294280000.0,4.47
18,2017-12-01,0.001996,0.00207,0.0024,0.00198,429760000.0,-3.99
19,2017-12-02,0.002002,0.001996,0.002374,0.00199,464660000.0,0.30
20,2017-12-03,0.00201,0.002002,0.002362,0.00199,467670000.0,0.40
21,2017-12-04,0.002055,0.00201,0.0023,0.00199,440550000.0,2.24
22,2017-12-05,0.002018,0.002055,0.002148,0.002018,448070000.0,-1.80
23,2017-12-06,0.0023,0.002018,0.003333,0.0019149999999999998,481820000.0,13.97
24,2017-12-07,0.0033,0.0023,0.00479,0.00225,518750000.0,43.48
